hotel_name,hotel_url,hotel_address,hotel_type,hotel_rating,location_rating,cleaniness_rating,service_rating,value_rating,hotel_rating_max_value,hotel_review,covid_detail,customer_name,customer_address,customer_review_date,customer_rating,max_value,comment_title,comment,customer_stay_date,customer_trip_type
Captains House Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d589793-Reviews-Captains_House_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,"Main Street, Skala 28082 Greece",4.0,Very good,50,45,45,45,5,191,,kellysonvacation,"Cardiff, United Kingdom",Oct 2018,50,50,Fantastic family run gem of a hotel,"We have just returned from our first (but not last) stay at the Captain’s House Hotel in Skala. It is in a perfect location near to the beach and the many tavernas. Lovely clean rooms, not luxurious but comfortable with a basic but perfectly adequate continental breakfast. However the best thing about this hotel is the personal and friendly service you receive.

I always received a quick reply to my emails when we were booking and afterwards and every one of the staff we met during our stay made our holiday very enjoyable - nothing was too much trouble for them. I apologise if I have left anyone out but this is only due to not knowing their names, but special mentions to Theo, Anna and her lovely smile, George and his amazing cocktails, Katerina and her lovely chats each morning, Eleni, Andreas, Maria, Eleni 2 all of whom made us feel very welcome and valued guests.

We are hoping to return to Skala again next year if all works out and would not hesitate to stay at the Captain’s House Hotel.", September 2018, Travelled as a couple
Captains House Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d589793-Reviews-Captains_House_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,"Main Street, Skala 28082 Greece",4.0,Very good,50,45,45,45,5,191,,Louise, ,Oct 2018,50,50,A lovely family run hotel,"Lovely clean rooms, quite basic but very comfortable. The staff are helpful and friendly especially Maria. It’s not luxurious but there’s definitely something very personal about it which we as a family liked. The hotel is situated in a great place too, a short walking distance to the beautiful beaches and town with all the lovely restaurants..it was a shame we caught the storm there but hey ho it was still enjoyable. We’d definitely go back again ☀️🍹", September 2018, Travelled with family
Captains House Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d589793-Reviews-Captains_House_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,"Main Street, Skala 28082 Greece",4.0,Very good,50,45,45,45,5,191,,shalovesny,"Stockport, United Kingdom",Sep 2018,50,50,Missing Captains already,"Got home today from a lovely relaxing week in Cephalonia and we stayed at the Captains House hotel in Skala.
The whole team running the hotel and bar across the road which is closely ran alongside the hotel were lovely, really friendly and nothing was too much trouble.
Everyone from Vangelis the owner and his son Theo along with Maria,Katerina,Eleni,(who were on the breakfast service) and the girls Irini and Eleni who also serviced the rooms - Andreas,George (the barman and expert mixologist) Irini (again) and the lovely Anna who helped to make our holiday that little bit special by making us smile every night in captains bar.

We moved rooms after the first night as we preferred a room at the front so moved from room 20 to 44 on the top floor - I seem to have mislaid a ring of sentimental value during the move and the girls looked for it for me in the previous room and Theo said he would continue to look and send it on - again going that extra mile to help really makes a difference.

We do hope to return to Skala sometime in the future - hopefully next year and will be booking at captains house again.", September 2018, Travelled as a couple
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,Jan,Emsworth,Sep 2020,50,50,Amazing Almyra,"Just heading home after a week at the amazing Almyra Hotel. This is my 3rd visit and will definitely be back again.

Would highly recommend this hotel for anyone wanting to chill in Fiscardo, the location is perfect- just outside of town and an easy walk in (and a complimentary shuttle has back!).

We stayed in a junior suite (107) which has fantastic views of Ithaca and the most amazing sunrise. Room is very spacious and bed comfy!

Breakfast at the Almyra is simple yet tasty. Fruit, yoghurt and honey was our regular choice. Homemade cakes, hot eggs (the oven baked omelette was my favourite), the Almyra's take on a spring roll has to be tried!

The hotel does not serve an evening meal, but there are plenty of restaurants down in the town. The lunch is great, lots of choice and an ideal way to while away a couple of hours in the day.

This hotel sees a lot of regulars and it has a lovely homely vibe. You can see why we all keep coming back.

The staff at the Almyra are all wonderful, but the star of the show is the wonderful Elani.

We arrived in the aftermath of the storm Ionis. The hotel had limited power and no hot water. Elani handled the whole situation calmly and efficiently - a good person to have around in a time of crisis!

We will see you again next year Elani! Thanks for being you.

Jan and Andy (not married yet)", September 2020, Travelled as a couple
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,tomsam,"Southport, United Kingdom",Sep 2020,50,50,Yet again a very special place,"5 years since our last trip . We fell in love with Almyra yet again . Fabulous service from Eleni and the team from the minute we arrived by taxi . The views still blow me away and especially this year feel so blessed that we managed to get here .
Our room as was the hotel absolutely spotless and was exactly like our previous stay . Panos helping out by the pool in the day then in the evening we would see him at the Tassia as this is a family run business . George the owners son too joining in the family business gardening then helping in the restaurant . We can’t wait to visit next year . Thank you Almyra , Eleni and everybody for making our summer 2020 ❤️", September 2020, Travelled as a couple
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,BeckyWiltshire1,"Swindon, United Kingdom",Sep 2020,50,50,Wonderful Week,"Spent a lovely week at the Almyra. We arrived very late on our first night and Eleni welcomed us with a complimentary drink. The sea view rooms were lovely and spacious (I definitely recommend trying to get up to see the sunrise from your balcony). Eleni was wonderful, had such a good rapport with all the guests and is a real asset to the hotel. All the other staff were very attentive also but she is the standout. It’s a 10min walk down into the harbour but they have a regular shuttle bus to get you back up if you choose not to walk or a taxi is only €4. Being further up the hill gave you lovely views from the pool area and your rooms. Lots of guests seem to be returning guests and I can see why you would visit again.", September 2020, Travelled as a couple
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,hannahbizo,"Cervia, Italy",Aug 2020,50,50,Excellent,"Rooms are big and spacious, with nice balcony to sit out on. The bed was so comfy, one of the best hotel beds we’ve slept on!! Breakfast was lovely too lots to offer for everyone. We never used the pool because we wanted to see all the little beaches which are not far at all. The ladies who run the hotel are so helpful and just really lovely. There is a shuttle bus for people to use, but we walked down to Fiskardo in the evenings as it’s only 10min walk down. Back up will be longer but we just got the shuttle bus. There is a bakery down the road (5min walk if that) that serves lovely coffee and lots of nice Bakery goods. The hotel offer a picnic if you want to take food for a day out. We had the best time and didn’t want to leave!! I am confident we will be back :-)", August 2020, Travelled as a couple
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,Curly113,"Southport, United Kingdom",Oct 2019,50,50,Great hotel in beautiful Fiskárdo,"Friends had recommended this beautiful place and this hotel so we decided to spend our honeymoon here. We stayed for 2 weeks from the 4th September.

What a fabulous hotel, so laid back and friendly. The staff here could not do enough for you, Elina and Marianna where fantastic, going above and beyond continually.

The breakfast was excellent, lots of choice ..... that yoghurt, just the best I've ever tasted. Had lunch a few times, which was also very good.

The room was spacious, comfortable and immaculately clean, we spent a lot of time on the balcony gazing at the Ionian Sea. It was hard to leave, we will definitely be back.", September 2019, Travelled as a couple
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,nannyk65,"Hampshire, United Kingdom",Oct 2019,50,50,Real Gem,"Recently stayed at this hotel and almost do not want to share how geat it is. It may only be three star but the welcome and cleanliness rivals many higher graded hotels. From arrival to departure nothing was too much trouble. The views are amazing and despite the nearby road it always felt quiet in the hotel. The pool is great and very well kept with plenty of sunbeds. Would be great if they did introduce evening meals but plenty of restaurants not too far away and they run a shuttle bus though times did not suit us but taxi fares are very reasonable if you do not want the walk back! If I had one small personal niggle I would have preferred they drop the cakes and what to us seemed puddings at breakfast, forgot the cooked food and gave us more of the delicious croissants, local breads and perhaps ome of the great local watermelon. However this is just a niggle and like so many of their guests we cannot wait to return.", September 2019, 
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,LeftyXXIII,"London, United Kingdom",Oct 2019,50,50,Lovely hotel with beautiful views,"About a 60/70 minute taxi ride from the airport (£70) with some stunning views of the island. Very warm welcome upon arrival and the staff were lovely throughout our stay. The room had a stunning view of the sea (we were second floor) and was well equipped with table/chairs, safe, wardrobe space and mini bar. The breakfast buffet was nice, not too many hot options but plenty of bread, fruit and cereal. No food in the evenings (only a bar) but Fiscardo is only a 15 minute walk away (with a free bus transfer from the hotel a few times a night).

If you're thinking about staying here I highly recommend it.", September 2019, 
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,Cheeky02,"Charlestown, United Kingdom",Oct 2019,50,50,Fantastic hotel with amazing views and staff,"I cannot praise the staff enough at this picturesque hotel just outside Fiscardo. They were very accommodating and could not do enough for you.
The hotel is very clean and rooms were a good size.
The pool area is also spotlessly clean and never had the usual problem of finding a sunbed! The first year my husband has not had to get up at dawn to reserve beds, indeed if towels were left for too long then they were removed by staff which is excellent.
Breakfast was also very good and would encourage everyone to try the greek yogurt which is sublime.
The hotel is situated up the hill from Fiscardo however the walk down is easy enough however there are no footpaths. We also managed to walk up several times however there is a shuttle bus operated by the hotel.
We hope to return in the future!", September 2019, 
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,r0bdinham,"Taunton, United Kingdom",Sep 2019,40,50,A VERY ENJOYABLE WEEK,"This 27 suite hotel is situated some around 1/2 mile from the centre of this charming fishing village. The rooms are a good size and all have a fairly large balcony with a view of the sea and adjoining island of Ithaca.
What makes the experience in this hotel so good is the staff, which is basically Mariana and Eleni, who were always around (Eleni works from early morning until midnight and her duties seem to involve everything from making guests feel fully welcome to driving the shuttle bust that picks guests up from town at night).
Most of the English guests we met ( actually there were only English guests in the hotel the week we there!) had stayed at the hotel on previous occasions, one couple twice a year for the last 8 years!!
The best beach we found in the north of Kefalonia is about 500 yards from the hotel!
A great experience and highly recommended.", September 2019, 
Almyra Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g776022-d618485-Reviews-Almyra_Hotel-Fiscardo_Cephalonia_Ionian_Islands.html#REVIEWS,Fiscardo 28084 Greece,4.5,Excellent,45,45,45,45,5,312,,Richard,"Nottingham, United Kingdom",Sep 2019,50,50,Fantastic hotel,"This hotel is a priceless gem! We were attending a wedding and my suitcase did not arrive. Eleni could not have done any more to help, she was fantastic!
The hotel itself is so comfortable and charming, the pool and pool bar are fabulous. Everywhere is super clean, the room was spacious and the bed was so comfortable.
We had two gorgeous lunches, very reasonably priced and tasty. It was like staying in someone’s home at this hotel, can’t recommend highly enough!", September 2019, Travelled with friends
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,joyous_travellers,"Oxfordshire, UK",Sep 2019,50,50,"Very good, friendly hotel",We had a delightful week at this lovely hotel. The owner was always on hand and was very helpful & informative. The hotel organised for us to get a hire car for a few days which really added to our enjoyment. The pool was very good & had a nice area for children too. The restaurant served a tasty varied menu & we ate there for three evenings. On our other evenings we ate at the restaurants just 5 minutes walk away at the beach. The sandy beach was great & the sea superb. We loved our room which was a superior room. The bed was very comfortable and we had a nice little terrace. We felt the breakfasts could have a bit more varied fruit & maybe a way to have hot boiled eggs but this is a very minor detail. We had a really brilliant week & would have liked to stay longer., September 2019, Travelled as a couple
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,Maria,"Larnaca, Cyprus",Sep 2019,50,50,"Amazing Hotel, amazing staff","Visited Leivatho Hotel with friends in September. The hotel is situated on a hill and the view is lovely. The design is very modern as well as the rooms. Beautifully done as well as the gardens.
The staff very very kind and polite. Ready to answer all your questions. The owner is always there taking care of everything.

The food in the restaurant of the hotel is excellent. Maybe the best dinner we had after visited a lot of tavernas in the area. Best choice ever!!!

Thank you all for your kindness and excellent service.

Maria-Cyprus", September 2019, Travelled as a couple
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,Jan,"Cardiff, United Kingdom",Sep 2019,50,50,A great find!,"Eight of us stayed for a couple of nights pre sailing and returned for one night post sailing. What a great hotel! The modern eco design was stunning. The owner, who was so welcoming, runs a great team, Nikos her manager was very helpful. Rooms very comfortable and one room in particular (M9) very quirky with stunning views. Breakfast fresh and includes lots of locally produced products - honey most delicious and marmalade was home made. Only 10 minutes from airport, on a lovely beach with two restaurants and great beach bar. We’ll be back!", September 2019, Travelled with friends
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,Maritsa,"Cephalonia, Greece",Aug 2019,10,50,disappointing,"this is not a 4 star hotel!

we booked a room for our first night after getting married in Kefalonia. I'm local and wanted to stay somewhere in the village we got married but we were really disappointed.

the breakfast was disgusting (cold, stale and greasy) and the air con in our room didn't work well. we paid a considerable amount of money for a suite with breakfast and for the amount of money we paid, we could have stayed in a decent hotel in London!

on checking out, we weren't asked how our stay was, we were just asked about paying up, and so we mentioned our concerns but only received an awkward apology

sadly I don't recommend 😔", August 2019, Travelled as a couple
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,rachelelizabethgott,"London, United Kingdom",Aug 2019,40,50,Lovely quiet boutique hotel,"We spent a great week at Leivatho Hotel as a family of 3 in August. We stayed in a family room which is incredibly spacious - 2 rooms - a huge bed in one room and a sofa bed with kitchenette. The space was cold and dark which was perfect after a hot day on the beach and we slept so well!
The hotel is quiet and so peaceful. And a 2 minute stroll from the fantastic Avithos beach. On the beach there’s a great beach bar with a laid back vibe, sun beds you can hire for 8 euro a day for 2. And above the beach are 2 great tavernas specialising in fresh fish - we ate in the top one - our favourite by far.
It was great to return every evening to the pool to hang out with friends we’d made during our stay - a mix of English, Italians and Dutch.
The breakfast was good.
The only thing that could be improved ( hence why I’ve given it 4 stars and not 5) was the service at breakfast and the bar - it felt like the 2 waiters were a little overwhelmed at breakfast time and clearing tables didn’t happen as quickly as could. It would also be nice to have some comfier seating areas outside to kick back in and have a cocktail in the evening.
Otherwise a great 4 star hotel - definitely recommend for families and couples looking for a quiet get-away. If you want a hotel that’s busy and full of life this isn’t for you.", August 2019, Travelled with family
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,sarahlperrott,"Derbyshire, United Kingdom",Aug 2019,50,50,Highly recommended,"An amazingly beautiful place with fantastic service. Such a relaxing place to stay
The food is fantastic in the hotel and there are beautiful restaurants overlooking the sea nearby
Thoroughly recommended", August 2019, Travelled with family
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,Bryn,"Cape Town Central, South Africa",Jul 2019,50,50,Stunning Boutique Hotel in amazing location,"We stayed for 5 nights and enjoyed every moment. The hotel is extremely clean and the rooms are very spacious and well decorated. The breakfasts had an excellent variety of tasty appetizing food. The staff were friendly and informative. Great location with an easy 2 minute stroll to a beautiful beach. Loved the seclusion and non ""touristiness"" of the area. Would highly recommend this hotel.", June 2019, Travelled with family
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,safar,Vancouver,Jul 2019,50,50,Best alternative after a villa rental,"We had already been in Cephalonia for 2 weeks in a luxurious villa with private pool and needed to spend another 3 nights on the island before catching our plane to Vienna. I chose this boutique hotel after doing an extensive research on options available. Leivatho hotel checked all the boxes: kitchenette in the room, close to a nice beach, close to the airport yet quiet, off the beaten path, with beautiful views. This was the best choice we could have made to ease our transition from the villa to a hotel room. The staff was always eager to help with a smile on their face (special kudos to Nikos). Pool was good size and never busy (in fact we had it to ourselves most of the time we spent there). Breakfast buffet had great options. We had dinner at the hotel one night and lunch by the pool and food tasted great although service was a bit slow (especially dinner when we were the only ones dining). Overall a great relaxing stay. We would stay again if not renting a villa.", July 2019, Travelled with family
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,Wooddy1971, ,Jul 2019,50,50,Great place,"The hotel staff are very friendly and can not do enough for you. The bar staff are great fun and we even changed the barman’s name to Dave for our stay. He had a brilliant sense of humour. The food was excellent, the room was excellent and I couldn’t recommend a better place to go. They give you towels for the pool which are always soft! The pool is a good size and for me always the right temperature.", July 2019, Travelled as a couple
Leivatho Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g189457-d2211778-Reviews-Leivatho_Hotel-Cephalonia_Ionian_Islands.html#REVIEWS,"Avithos Beach, 28100 Greece",4.5,Excellent,45,45,45,45,5,306,,Juliana1,"North Yorkshire, United Kingdom",Jul 2019,50,50,Lovely contemporary hotel and good service,"The design, layout and amenities of the hotel are imaginative and help create a great atmosphere. The gardens are lovely, the air scented , the pool super and the staff friendly and welcoming.
We had a large room with its own terrace & hot tub ; we set the latter to a cool temperature and greatly enjoyed using it.
The food was very good from a short menu.
We will certainly stay here again; the proximity to the airport is a bonus - little aircraft noise- as is a beach & two good tavernas.", July 2019, Travelled as a couple
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,Jaine,"Prestatyn, Wales, United Kingdom",review Yesterday,10,50,Not 4*,"Awful hotel! .paid for half board, none available due to Covid, not hotels fault.... breakfast was brought to you instead of Buffett again due to covid... the room not great, fridge rattles all night And the shower floods the room. Would go to Kefalonia again but not this hotel!", September 2020, 
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,Nick, ,Aug 2020,40,50,Holiday in the sun,"Booked through Travel Republic but that’s another story! We visited during the Coronavirus period and didn’t know really what to expect. Got to the hotel mid afternoon just in time to get a bite to eat - all very English, chips with everything, and was told no restaurant in the evening due to low occupancy , only about 40% to normal. Still they provide a free taxi at 11, 2pm 4pm 7 and 8pm with pick ups at the same time as drop off down to Skala village about 3km away (you wouldn’t want to walk it). Staff (Mr Costas and family) are lovely and helpful and practiced social distancing and face covering meticulously, probably why so low level of virus in Greece. Room was clean but no way 4 star. We were self catering but little in the way of utensils which made cooking difficult. Only had 2 electric rings a microwave fridge and sink but made the best of it. The air conditioning was set to 16 degrees and made a bit of a racket but gave some relief from the daytime temperatures. Bar drinks were average price for the area with a good selection of spirits etc willingly served by Demetrius. Breakfast was varied from fried eggs to water melon all served with a smile by a very hard working Maikis.
I think we were lucky to come high season but have low season crowds this made restaurants easy to get in as tables always available. If you come here only have the little fish as bigger varieties are frozen imported, most restaurants do sardines and anchovies which are delicious. The town is great, no one being sick no clubs no pushy PAs but yet young old and middle aged mix well. Water is crystal clear, but little in the way of underwater life just like most of the Mediterranean, just take a trip to Zante from Porus sit back and enjoy the ride - well worth the 40euro.
All in all a great relaxing holiday surprisingly and would come back again", August 2020, Travelled with family
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,SEJ54,"Darlington, United Kingdom",Aug 2020,50,50,Wonderful holiday as usual!,"Recently returned from our 5th stay at Asteris. Everthing was great as usual, amazing views from our room, the same room as last year, thank you!
Because of the Covid situation things were obviosuly different. But all safety measures were in place and we felt very safe at the hotel. It was quiet and sadly the lovely restaurant was not open but we had great breakfasts served at our table - thank you to Makis and Nancia for that !!
Thank you to Costas, Makis, Nancia and Dimitri, we hope the rest of the season goes well for you. See you next year!!!", August 2020, 
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,Emma,"Ammanford, United Kingdom",Sep 2019,50,50,4 night stay,"No complaints to note.
Check in easy very straightforward. Tax was €3 per room per night. Paid at the end of our stay.
A friendly, welcoming hotel that sits just outside Skala up on an incline with beautiful views over the coast. We sat and enjoyed breakfast overlooking the sea...so relaxing almost mesmerising. Just as enchanting by night.
The room was nice. Clean and tidy. Not de lux as we'd booked and expected but didn't feel that needed addressing. Fridge in the room to use.
Kettle inc tea/coffee making facilities.
No English tv but not an issue for us. Good wifi signal.
Pool is lovely and not overly busy. Towel provision so no need for beach towels.
Poolside bar.
Restaurant serves proper greek cuisine. We only ate there one evening as we like trying local restaurants but the food was excellent. I'd have def tried more on their menu but 4 night didn't allow.
We walked into Skala once which took about 50 mins. I like to get my bearings on arrival. The hotel provide a bus daily that takes you into Skala and returns. We informed reception of our 2pm pick up but after a no show we called the hotel and were picked up by car instead. There'd been a minor mishap their end.
A truly genuine family!
A beautiful island, a charming resort and fetching village. Loads to see and do and I'd highely advocate a car. Myrtos beach is paradise and anti samos is a must see. Will return one day!!", September 2019, Travelled as a couple
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,CRT, ,Sep 2019,50,50,Sunshine Break,"4 nights in a nice air conditioned room with a sea view. Fabulous location high above the village of Skala. Staff were so friendly and couldn't do enough for us. Complimentary towels for use at poolside. Breakfast was very nice and we also stayed for an evening meal on one occasion which was fab with a good menu choice. Pool has incredible views out to sea and down to Skala. Skala is a good 40 minute walk at least downhill but the views are worth it. For those that don't want to walk back, the hotel offers limited free minibus pick ups, but taxi is very cheap. Everything is reasonably priced on the drinks and food menus. Recommended this place very highly", September 2019, Travelled as a couple
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,Jackie, ,Sep 2019,50,50,Exceeded expectations!,"What can I say? The Asteris was amazing! The studio was traditionally Greek and looked quite basic on arrival but fulfilled all our needs and the sea view in room 111 made it for us. Nothing was too much trouble. Cleaners serviced the room everyday. Clean towels at least every other day and clean bedding half way through our stay. The views from the pool were stunning and it was lovely to eat out at the restaurant occasionally for breakfast or in the evening if you didn’t want to go into town. Barbecue night was really good value and the food was delicious. Yes, it is a long walk down to Skala but people already know that before they arrive and a shuttle bus is put on for free 4 times a day. Which is more than adequate. Plus a taxi is only 6€ if you choose to travel that way", September 2019, 
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,DWL1966,"Newcastle upon Tyne, United Kingdom",Sep 2019,50,50,Amazing Again,"We stayed in this amazing hotel again, this is our 5th visit and it never fails to impress us! Excellent staff, Harriet, Makis, Maritta, Demitri, Maria in the kitchen and all of the cleaning team! All go the extra mile to make your holiday special. The pool and views are amazing, clean towels for the pool provided as and when. Food excellent, breakfast typically Greek, but more than adequate! Rooms very clean and have everything you need. Yes it's a good way out of Skala, but you should know that when you book! The distance from Skala is what makes it special, far enough away to be quiet, close enough to go if you need to ! Overall an excellent place for a fabulous holiday", September 2019, 
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,beckyct2015,"Leeds, United Kingdom",Sep 2019,50,50,Wonderful stay,"We chose these apartments after much deliberation and were glad we did. The service was superb, very friendly, nothing seemed too much trouble, which is what you want on holiday. Our apartment was one of the larger ones, its worth upgrading as we did hear some grumbles from other guests who had the standard apartments. The fridge was the coldest we have experienced which worked well for the cold beers and wine! The balcony overlooked the coastline of Skala, which was beautiful to look at when relaxing at night. The pool and restaurant were used daily and food was very nice, it's worth attending the BBQ night on Sunday for the food, excellent choice and quality, the music wasn't to our taste however, and did go on too long, a pianist and singer, but that was our perspective only.", September 2019, 
Asteris Hotel,https://www.tripadvisor.co.uk/Hotel_Review-g664630-d498575-Reviews-Asteris_Hotel-Skala_Cephalonia_Ionian_Islands.html#REVIEWS,Skala 28086 Greece,4.5,Excellent,45,45,45,45,5,320,,JoeyD101,"Rose Bay, Australia",Sep 2019,20,50,Has potential but needs a refresh,"Stayed in a large studio apartment with sea view of Skala. Arrived late and it was quite hard to get an easy park. The room was really hot- you also can't leave on air conditioner on.. which if you arrive late you are waiting for it maybe 1 to 2 hours for the room to cool down below 27c. Whilst the room was a good size the floors were quite dirty and the room had light bulbs needing replacement and cupboards falling off hinge. The shower had great pressure, but they only supply bodywash/shampoo on the first day (no conditioner so bring your own). The pool is the best thing about this place for sure. The breakfast was busy and underwhelming (cheap) but ok for a basic feed before heading out. They do have some newer renovated rooms which are further away from the reception-", September 2019, 
